0.2710,0.8960,D4 
0.8710,2.1210,D4 
2.0720,2.6970,D4 
2.6370,3.8870,A3#
3.7330,4.3580,A3#
4.2940,5.5440,A3#
5.3870,6.0120,A3 
5.9630,7.2130,A3#
8.3090,8.9340,A3 
8.9500,10.2000,A3#
10.0180,10.6430,A3#
10.5390,11.1640,A3#
11.0580,11.6830,A3 
11.5990,12.2240,A3#
12.1770,12.8020,C4 
12.7030,13.9530,A3#
13.8640,15.1140,A3 
16.1580,16.7830,D4 
16.7480,17.9980,C4 
17.7810,18.4060,A3#
18.3270,18.9520,A3#
18.8720,19.4970,A3 
19.4300,20.0550,A3#
19.9840,20.2965,A3#
20.2880,20.6005,D4 
20.5910,21.2160,D4#
21.1290,21.7540,D4 
21.6970,22.9470,D4 
24.1130,24.7380,C4 
24.7560,26.0060,D4 
25.8490,26.4740,D4 
26.3650,27.6150,A3 
27.4010,28.0260,A3 
27.9580,29.2080,A3#
29.0500,29.6750,A3 
29.6670,30.9170,F3 
