101	2045	69
101	2045	64
101	2045	61
101	2045	57
727	2727	71
727	2727	64
727	2727	59
727	2727	56
1000	3068	57
1000	3068	54
1272	3409	71
1272	3409	64
1272	3409	56
1272	3409	52
1539	3750	50
1806	4091	69
1806	4091	64
1806	4091	57
1806	4091	49
2441	4773	66
2441	4773	62
2441	4773	57
2441	4773	50
2752	5114	61
3062	5455	64
3062	5455	59
3062	5455	56
3631	6136	66
3631	6136	61
3631	6136	57
3631	6136	49
3917	6477	68
3917	6477	62
3917	6477	59
3917	6477	47
4203	6818	69
4203	6818	64
4203	6818	52
4203	6818	49
4498	7159	57
4498	7159	45
4792	7500	71
4792	7500	64
4792	7500	52
5081	7841	56
5369	8182	69
5369	8182	64
5369	8182	61
5369	8182	45
7875	10227	73
7875	10227	69
7875	10227	64
7875	10227	57
8176	10568	74
8477	10909	76
8477	10909	71
8477	10909	56
8732	11250	73
8986	11591	78
8986	11591	74
8986	11591	57
8986	11591	54
9246	11932	73
9506	12273	71
9506	12273	76
9506	12273	59
9506	12273	56
10064	12955	69
10064	12955	73
10064	12955	61
10064	12955	57
10332	13295	62
10600	13636	69
10600	13636	69
10600	13636	64
10600	13636	49
11163	14318	62
11163	14318	66
11163	14318	57
11163	14318	50
11449	14659	68
11449	14659	52
11735	15000	69
11735	15000	61
11735	15000	57
11735	15000	54
12045	15341	57
12354	15682	71
12354	15682	66
12354	15682	50
12657	16023	64
12657	16023	56
12657	16023	52
12960	16364	69
12960	16364	61
12960	16364	52
12960	16364	45
14749	17727	73
14749	17727	69
14749	17727	64
14749	17727	57
15025	18068	56
15301	18409	73
15301	18409	71
15301	18409	68
15301	18409	54
15568	18750	53
15834	19091	73
15834	19091	69
15834	19091	66
15834	19091	54
16115	19432	68
16115	19432	52
16396	19773	71
16396	19773	54
16396	19773	66
16396	19773	50
16675	20114	56
16953	20455	73
16953	20455	66
16953	20455	57
16953	20455	49
17561	21136	65
17561	21136	56
18110	21818	69
18110	21818	61
18110	21818	54
18110	21818	54
20360	23864	69
20360	23864	66
20360	23864	61
20360	23864	54
20935	24546	71
20935	24546	68
20935	24546	64
20935	24546	52
21219	24886	50
21503	25227	71
21503	25227	68
21503	25227	64
21503	25227	49
21791	25568	47
22078	25909	73
22078	25909	69
22078	25909	64
22078	25909	45
22369	26250	66
22660	26591	67
23209	27273	69
23209	27273	66
23209	27273	62
23209	27273	50
24951	28636	71
24951	28636	66
24951	28636	62
24951	28636	47
25200	28977	61
25448	29318	68
25448	29318	59
25448	29318	52
25928	30000	73
25928	30000	69
25928	30000	57
25928	30000	45
26215	30341	71
26215	30341	68
26215	30341	61
26502	30682	69
26502	30682	66
26502	30682	62
26502	30682	47
26809	31023	68
26809	31023	64
26809	31023	64
26809	31023	49
27116	31364	66
27116	31364	62
27116	31364	57
27116	31364	50
27683	32046	71
27683	32046	62
27683	32046	56
27683	32046	47
27925	32386	54
28167	32727	71
28167	32727	61
28167	32727	52
28167	32727	49
28470	33068	68
28773	33409	69
28773	33409	66
28773	33409	54
28773	33409	51
29049	33750	68
29049	33750	64
29049	33750	56
29049	33750	52
29324	34091	66
29324	34091	64
29324	34091	61
29324	34091	45
29890	34773	63
29890	34773	59
29890	34773	47
30186	35114	57
30481	35455	64
30481	35455	59
30481	35455	56
30481	35455	52
32578	36818	66
32578	36818	62
32578	36818	57
32578	36818	50
33134	37500	68
33134	37500	62
33134	37500	59
33134	37500	49
33411	37841	47
33687	38182	69
33687	38182	64
33687	38182	52
33687	38182	49
33965	38523	57
33965	38523	45
34243	38864	71
34243	38864	64
34243	38864	40
34554	39205	62
34554	39205	56
34864	39546	69
34864	39546	61
34864	39546	52
34864	39546	45
