0.1500,0.7500,A3 
0.7600,1.0100,G3#
1.0200,1.3100,F3#
1.3200,1.5600,E3 
1.6000,1.9500,D3 
1.9600,2.4700,C3#
2.4800,3.5900,D3 
3.6300,3.8700,C3#
3.9100,4.1700,B2 
4.2000,4.4800,C3#
4.4900,4.8000,A2 
4.8200,5.4000,E3 
5.4100,6.8900,A2 
7.8600,8.3700,A3 
8.4000,8.9400,G3#
8.9800,9.5300,F3#
9.5400,10.0200,G3#
10.0900,10.6500,A3 
10.6600,11.2100,C3#
11.2200,11.4800,D3 
11.4900,11.7800,E3 
11.7900,12.0500,F3#
12.0700,12.3400,A3 
12.3500,12.6200,D3 
12.6300,12.9600,E3 
12.9700,14.2000,A2 
14.7300,14.9400,A3 
14.9900,15.2400,G3#
15.2500,15.5200,F3#
15.5300,15.8200,F3 
15.8300,16.0600,F3#
16.0800,16.3200,E3 
16.3300,16.9300,D3 
16.9400,18.0300,C3#
18.0600,19.6300,F3#
20.3500,20.9200,F3#
20.9300,21.2000,E3 
21.2100,21.4800,D3 
21.4900,21.7400,C3#
21.7500,22.0500,B2 
22.0600,23.1700,A2 
23.2000,24.5000,D3 
24.9600,25.4100,B2 
25.4200,25.9800,E3 
25.9900,26.5600,A2 
26.5900,26.8400,B2 
26.8700,27.1000,C3#
27.1100,27.6600,D3 
27.6700,28.2100,B2 
28.2200,28.7500,C3#
28.7700,29.0200,D3#
29.0300,29.3000,E3 
29.3500,29.8500,A2 
29.8800,30.3900,B2 
30.4000,31.8300,E3 
32.5700,33.0900,D3 
33.1000,33.3400,C3#
33.3500,33.6300,B2 
33.6400,33.8800,C3#
33.8900,34.2000,A2 
34.2100,34.8600,E2 
34.8700,37.0800,A2 
