0.1400,0.7600,D4 
0.7800,1.3900,D4 
1.4100,1.9900,D4 
2.0000,2.5300,E4 
2.5400,3.1000,D4 
3.1200,4.3000,D4 
5.0300,5.5200,E4 
5.5600,5.8400,D4 
5.8500,6.1100,C4 
6.1200,6.7300,B3 
6.7400,7.2300,E4 
7.2700,7.8100,F4 
7.8500,8.1100,E4 
8.1500,8.4700,D4 
8.4900,9.8600,C4 
10.8700,11.4200,A4 
11.4300,11.6900,G4 
11.7000,11.9300,F4 
11.96,12.47,G4 
12.48,12.75,G4 
12.7600,12.9100,F4 
12.9200,13.0200,E4 
13.0300,13.3000,F4 
13.3100,13.6400,G4 
13.6500,14.8300,A4 
15.4000,15.9300,G4 
15.9500,16.4200,G4 
16.43,16.96,A4 
16.98,17.24,A4 
17.25,17.53,G4 
17.55,17.78,G4 
17.8000,18.0900,F4#
18.1000,19.4000,D4 
20.4700,21.0500,G4 
21.0600,21.3300,A4 
21.3400,21.6200,D4 
21.65,22.14,G4 
22.16,22.41,G4 
22.4200,22.6900,F4 
22.7000,22.9700,G4 
22.9800,23.2500,E4 
23.2600,24.4900,F4 
25.1400,25.6500,G4 
25.68,26.24,A4 
26.26,26.48,A4 
26.4900,26.7900,G4 
26.8100,27.2600,G4 
27.2900,27.8400,G4 
27.8700,29.1700,F4#
29.77,30.23,G4 
30.25,30.48,G4 
30.4900,30.8000,F4#
30.81,31.39,G4 
31.41,32.01,G4 
32.03,32.19,F4 
32.2200,32.5500,F4#
32.6200,35.3000,D4 
