0.2200,0.7900,G3 
0.8000,1.3600,F3#
1.3700,1.9300,F3 
1.9400,2.5100,E3 
2.5200,3.1300,F3#
3.1400,4.6200,G3 
4.9500,5.4600,C3#
5.5000,6.0800,D3 
6.1100,6.6900,D3 
6.7000,7.2300,C3 
7.2800,7.8500,D3 
7.8600,8.4500,E3 
8.4900,9.8600,A2 
10.8200,11.3400,A3 
11.3500,11.9400,E3 
11.9500,12.4800,C3 
12.5000,12.7200,F3 
12.7800,13.0300,G3 
13.0400,13.2800,F3 
13.2900,13.6100,E3 
13.6200,14.8500,D3 
15.4000,15.5200,G3 
15.5300,15.8200,F3 
15.8300,16.3500,E3 
16.3600,16.9400,F3#
16.9800,17.4800,G3 
17.4900,18.0600,D3 
18.0700,19.6100,G2 
20.4700,20.9800,G3 
20.9900,21.5700,F3#
21.6500,21.8200,G3 
21.8300,22.1100,F3 
22.1200,22.3900,E3 
22.4000,22.6700,D3 
22.6800,22.9400,E3 
22.9900,23.2900,C3 
23.3000,24.4900,F3 
25.1400,25.5900,E3 
25.6000,26.1800,F3#
26.1900,26.7300,G3 
26.7400,27.2800,C3 
27.2900,27.8500,C3#
27.8600,29.1700,D3 
29.7700,30.3000,B2 
30.3100,30.8800,E3 
30.8900,31.1700,D3 
31.2200,31.4700,C3 
31.4800,32.6300,D3 
32.6900,35.3000,G2 
