0.1000,0.8440,D4
0.5700,1.1640,D4
1.5670,2.1110,E4
2.1260,3.0350,F4
3.0210,5.2090,E4
4.9380,5.5510,A4
5.8080,6.2530,B4
6.2420,6.8760,C5
6.5410,6.9150,D5
7.2020,7.4960,C5
7.1760,8.4660,B4
8.7620,10.0870,A4
11.1940,12.0540,C5
11.8150,12.3080,B4
12.5780,12.8270,A4
13.1470,14.4090,G4
14.3700,14.9910,A4
15.0200,15.5130,G4
15.5870,16.1550,F4
15.9300,16.7090,F4
16.5000,17.6800,E4
18.0810,18.9700,F4
19.4080,19.9340,E4
19.6900,20.1840,E4
20.2250,21.1270,F4
20.8400,21.9420,G4
22.4400,23.5850,E4
24.1770,24.3870,A4
24.3650,24.8790,B4
25.1180,25.3860,C5
25.3990,26.0090,D5
25.6940,26.3350,C5
26.0360,27.1960,B4
27.2440,29.2620,A4
29.7690,30.6260,F4#
30.5930,31.1630,G4
30.9040,31.7500,G4
31.4390,32.0010,G4
32.2360,32.5620,F4#
32.9280,34.7100,G4
35.7600,36.1840,E4
36.4280,36.7340,F4
36.7710,37.6650,G4
37.6410,38.8970,E4
38.9580,40.6700,D4
