0.1,0.4,F3 
0.41,0.69,G3 
0.72,1.41,A3 
1.42,1.97,A3 
2.02,3.14,A3 
3.19,4.98,A3 
4.99,5.66,A3 
5.67,6.27,E4 
6.28,6.83,E4 
6.84,7.09,D4 
7.1,7.37,E4 
7.38,7.95,F4 
7.96,8.24,E4 
8.25,8.57,D4 
8.63,10.28,C4 
11.3,11.89,E4 
11.94,12.21,F4 
12.22,12.36,E4 
12.37,12.52,D4 
12.53,13.06,C4 
13.07,13.65,B3 
13.66,14.25,C4 
14.28,14.83,C4 
14.86,15.43,C4 
15.5,16.03,A3 
16.09,16.61,A3 
16.7,16.95,G3 
16.98,17.25,A3 
17.3,17.83,A3#
17.91,18.63,A3 
19.24,19.88,A3 
19.89,20.36,A3 
20.44,20.97,A3 
21.05,22.14,G3 
22.25,23.76,G3 
24.04,24.57,E4 
24.58,25.13,F4 
25.14,25.67,E4 
25.68,25.94,D4 
25.95,26.22,E4 
26.23,26.77,F4 
26.8,27.06,E4 
27.09,27.38,D4 
27.43,29.1,C4 
29.88,30.48,A3 
30.49,31.41,G3 
31.42,31.69,F3 
31.7,31.93,D3#
31.94,32.22,A3#
32.23,32.51,A3 
32.53,32.84,C4 
32.85,34.6,A3#
35.57,36.17,A3 
36.23,36.94,A3 
36.95,37.21,G3 
37.22,37.56,A3#
37.57,37.85,A3 
37.86,38.2,E3 
38.21,38.52,A3 
38.53,38.95,G3 
38.96,40.67,F3#
