0.1000,0.7200,D4 
0.7500,1.3600,D4 
1.3700,1.9500,E4 
1.9700,3.1600,F4 
3.1700,5.0100,E4 
5.0600,5.6600,A4 
5.6700,6.1100,B4 
6.1200,6.6900,C5 
6.7000,7.0400,D5 
7.0500,7.3300,C5 
7.3400,8.5700,B4 
8.6300,10.2800,A4 
11.3000,11.9100,C5 
11.9200,12.4200,B4 
12.4300,12.9700,A4 
12.9900,14.2100,G4 
14.2200,14.8300,A4 
14.8600,15.3700,G4 
15.4700,16.0300,F4 
16.0600,16.5900,F4 
16.6700,17.8000,E4 
17.9100,18.8100,F4 
19.2400,19.7800,E4 
19.8100,20.3400,E4 
20.3900,20.9500,F4 
20.9900,22.1400,G4 
22.2500,23.7600,E4 
24.0400,24.5400,A4 
24.5500,25.0000,B4 
25.0100,25.5500,C5 
25.5600,25.8600,D5 
25.8700,26.1700,C5 
26.1800,27.3400,B4 
27.4300,29.1000,A4 
29.8800,30.4800,F4#
30.4900,31.0000,G4 
31.0200,31.5700,G4 
31.5900,32.1200,G4 
32.1300,32.7600,F4#
32.7700,34.6000,G4 
35.5700,36.3000,E4 
36.3100,36.8700,F4 
36.8800,37.5100,G4 
37.5200,38.7300,E4 
38.8200,40.6700,D4 
