0.1,0.73,A3 
0.76,1.33,A3 
1.35,2.01,E4 
2.03,2.49,E4 
2.54,3.13,D4 
3.14,4.48,C4#
4.94,5.57,E4 
5.59,6.14,E4 
6.16,6.74,A4 
6.76,7.35,A4 
7.37,7.91,A4 
7.94,8.57,G4#
8.63,10.28,E4 
11.3,11.91,A4 
11.93,12.14,A4 
12.15,12.47,G4 
12.48,12.72,F4 
12.74,13,E4 
13.02,13.54,D4 
13.56,14.27,G4 
14.29,14.51,G4 
14.54,14.83,F4 
14.86,15.09,F4 
15.1,15.43,E4 
15.47,15.7,E4 
15.71,16.03,D4 
16.06,16.29,C4 
16.3,16.61,D4 
16.67,17.83,C4 
17.91,18.81,C4 
19.24,19.47,C4#
19.49,19.79,D4 
19.81,20.36,E4 
20.39,20.61,E4 
20.62,20.97,D4 
20.99,21.24,D4 
21.26,21.51,C4 
21.52,21.82,D4 
21.84,22.12,B3 
22.25,23.1,C4 
24.04,24.55,A4 
24.57,25.05,A4 
25.07,25.3,A4 
25.31,25.6,G4#
25.62,26.19,A4 
26.21,26.77,A4 
26.8,27.38,G4#
27.43,29.07,E4 
29.88,30.4,C4 
30.41,31.01,D4 
31.04,31.58,D4 
31.59,32.11,D4#
32.12,32.73,D4 
32.76,34.44,D4 
35.57,36.19,C4#
36.2,36.88,D4 
36.91,37.52,D4 
37.54,38.12,D4 
38.13,38.83,C4#
38.86,40.67,A3 
