0.19,0.47,D3 
0.48,0.77,E3 
0.78,1.04,F3 
1.05,1.35,E3 
1.36,1.65,D3 
1.66,1.93,C3#
1.94,2.25,D3 
2.26,2.56,E3 
2.57,2.83,F3 
2.84,3.17,D3 
3.18,5,A2 
5.04,5.29,C3 
5.3,5.56,B2 
5.57,5.9,A2 
5.91,6.17,G2#
6.18,6.47,A2 
6.48,6.77,C3 
6.78,7.04,F3 
7.05,7.35,E3 
7.36,7.65,D3 
7.66,7.98,B2 
7.99,8.57,E3 
8.63,10.28,A2 
11.3,11.86,A2 
11.87,12.17,D3 
12.18,12.44,E3 
12.45,13.05,F3 
13.07,13.68,F3 
13.69,14.27,E3 
14.28,14.83,F3 
14.86,15.43,C3 
15.47,16.03,D3 
16.06,16.33,A2 
16.34,16.61,A2#
16.67,17.83,C3 
17.91,18.81,F2 
19.24,19.79,A2 
19.8,20.36,C3#
20.4,20.67,D3 
20.68,20.97,C3 
20.99,21.26,B2 
21.27,21.53,A2 
21.54,21.83,B2 
21.84,22.14,G2 
22.25,23.76,C3 
24.04,24.47,C3 
24.48,25.05,D3 
25.07,25.6,E3 
25.61,25.89,F3 
25.9,26.2,E3 
26.21,26.77,D3 
26.8,27.38,E3 
27.43,29.1,A2 
29.88,30.44,A2 
30.45,31,A2#
31.01,31.6,B2 
31.61,32.19,C3 
32.2,32.85,D3 
32.86,34.6,G2 
35.71,36.3,A2 
36.32,36.61,D3 
36.62,36.91,C3 
36.92,37.19,A2#
37.2,37.5,G2 
37.51,38.77,A2 
38.78,40.67,D3 
