0.1040,0.4611,F3 
0.4320,0.7891,G3 
0.7590,1.4733,A3 
1.3850,2.0993,A3 
1.9830,3.4116,A3 
3.2070,4.6356,A3 
5.0190,5.7333,A3 
5.6800,6.3943,E4 
6.2870,7.0013,E4 
6.8300,7.1871,D4 
7.1050,7.4621,E4 
7.3800,8.0943,F4 
7.9830,8.3401,E4 
8.3010,8.6581,D4 
8.6190,10.0476,C4 
11.3040,12.0183,E4 
11.9340,12.2911,F4 
12.2180,12.3966,E4 
12.3600,12.5386,D4 
12.5020,13.2163,C4 
13.0550,13.7693,B3 
13.6880,14.4023,C4 
14.2980,15.0123,C4 
14.8680,15.5823,C4 
15.4630,16.1773,A3 
16.0640,16.7783,A3 
16.6440,17.0011,G3 
16.9670,17.3241,A3 
17.2890,18.0033,A3#
17.9010,18.6153,A3 
19.1960,19.9103,A3 
19.8160,20.5303,A3 
20.4080,21.1223,A3 
21.0030,22.4316,G3 
22.1660,23.5946,G3 
24.0540,24.7683,E4 
24.5850,25.2993,F4 
25.1580,25.8723,E4 
25.6850,26.0421,D4 
25.9570,26.3141,E4 
26.2290,26.9433,F4 
26.8010,27.1581,E4 
27.1240,27.4811,D4 
27.4460,28.8746,C4 
29.8740,30.5883,A3 
30.4690,31.5404,G3 
31.3680,31.7251,F3 
31.7020,32.0591,D3#
32.0010,32.3581,A3#
32.3000,32.6571,A3 
32.6010,32.9581,C4 
32.9010,34.3296,A3#
35.5230,36.2373,A3 
36.2990,37.0133,A3 
36.9090,37.2661,G3 
37.2200,37.5771,A3#
37.5310,37.8881,A3 
37.8160,38.1731,E3 
38.1000,38.4571,A3 
38.4500,38.8071,G3 
38.8000,40.9429,F3#
