0.1900,0.2900,D3
0.2840,0.9520,E3
0.6500,1.2260,F3
1.2400,1.4990,E3
1.2540,1.4900,D3
1.5260,1.7720,C3#
1.7990,2.1240,D3
2.0890,2.6720,E3
2.4630,2.9860,F3
2.9500,3.0650,D3
3.3080,5.1130,A2
5.1440,5.1430,C3
5.4600,5.3980,B2
5.7010,6.0170,A2
5.7500,6.3520,G2#
6.2800,6.6500,A2
6.2920,6.8940,C3
6.5940,6.9080,F3
6.8730,7.1810,E3
7.5420,7.5390,D3
7.8320,8.1540,B2
8.1460,8.7370,E3
8.7990,10.4430,A2
11.4190,11.9820,A2
11.6910,12.0660,D3
12.0760,12.5650,E3
12.3330,13.1840,F3
12.8900,13.5760,F3
13.8840,14.4300,E3
14.4730,14.6410,F3
14.6780,15.2890,C3
15.5890,16.1510,D3
15.8990,16.4960,A2
16.1480,16.5070,A2#
16.4790,17.9880,C3
18.0100,18.6890,F2
19.3790,19.6640,A2
19.6570,20.2030,C3#
20.5690,20.4740,D3
20.5050,20.7850,C3
20.8190,21.0720,B2
21.4130,21.3930,A2
21.4020,21.6860,B2
21.9700,22.0300,G2
22.1210,23.5710,C3
23.8710,24.2720,C3
24.6700,25.2000,D3
25.2050,25.7800,E3
25.4810,25.7020,F3
25.7800,26.0650,E3
26.3990,26.6630,D3
26.6810,27.2330,E3
27.2380,29.2490,A2
29.7270,30.6010,A2
30.3390,31.1250,A2#
31.1910,31.7300,B2
31.7150,32.3800,C3
32.0530,32.6530,D3
33.0090,34.4880,G2
35.8100,36.1680,A2
36.2060,36.7580,D3
36.4970,36.7920,C3
36.7940,37.3600,A2#
37.0420,37.3740,G2
37.3420,38.8770,A2
38.6540,40.6700,D3
