0.1900,0.4700,D3 
0.4800,0.7700,E3 
0.7800,1.0400,F3 
1.0500,1.3500,E3 
1.3600,1.6500,D3 
1.6600,1.9300,C3#
1.9400,2.2500,D3 
2.2600,2.5600,E3 
2.5700,2.8300,F3 
2.8400,3.1700,D3 
3.1800,5.0000,A2 
5.0400,5.2900,C3 
5.3000,5.5600,B2 
5.5700,5.9000,A2 
5.9100,6.1700,G2#
6.1800,6.4700,A2 
6.4800,6.7700,C3 
6.7800,7.0400,F3 
7.0500,7.3500,E3 
7.3600,7.6500,D3 
7.6600,7.9800,B2 
7.9900,8.5700,E3 
8.6300,10.2800,A2 
11.3000,11.8600,A2 
11.8700,12.1700,D3 
12.1800,12.4400,E3 
12.45,13.05,F3 
13.07,13.68,F3
13.6900,14.2700,E3 
14.2800,14.8300,F3 
14.8600,15.4300,C3 
15.4700,16.0300,D3 
16.0600,16.3300,A2 
16.3400,16.6100,A2#
16.6700,17.8300,C3 
17.9100,18.8100,F2 
19.2400,19.7900,A2 
19.8000,20.3600,C3#
20.4000,20.6700,D3 
20.6800,20.9700,C3 
20.9900,21.2600,B2 
21.2700,21.5300,A2 
21.5400,21.8300,B2 
21.8400,22.1400,G2 
22.2500,23.7600,C3 
24.0400,24.4700,C3 
24.4800,25.0500,D3 
25.0700,25.6000,E3 
25.6100,25.8900,F3 
25.9000,26.2000,E3 
26.2100,26.7700,D3 
26.8000,27.3800,E3 
27.4300,29.1000,A2 
29.8800,30.4400,A2 
30.4500,31.0000,A2#
31.0100,31.6000,B2 
31.6100,32.1900,C3 
32.2000,32.8500,D3 
32.8600,34.6000,G2 
35.7100,36.3000,A2 
36.3200,36.6100,D3 
36.6200,36.9100,C3 
36.9200,37.1900,A2#
37.2000,37.5000,G2 
37.5100,38.7700,A2 
38.7800,40.6700,D3 
