0.3100,0.9250,D5
0.9470,1.9640,D5
2.3200,2.8060,C5#
2.5190,4.0390,B4
3.6510,4.5750,A4
4.7800,5.1080,D5
4.9240,6.0420,E5
6.0330,7.5740,F5#
8.5300,9.0740,F5#
9.3750,10.2360,F5#
10.5370,11.1340,F5#
11.1260,11.9280,E5
12.2410,12.7230,F5#
12.7180,12.9510,G5
13.0090,14.1330,F5#
14.4810,15.6240,E5
16.7080,17.2580,D5
17.5610,18.1940,E5
18.2970,19.1830,F5#
18.8790,19.9010,E5
20.1910,20.7240,D5
20.7080,21.3130,B4
21.3680,22.0860,C5#
22.4570,23.7800,D5
24.6890,25.5690,A5
25.2440,26.2690,F5#
26.3130,27.1220,D5
26.8570,27.9440,E5
27.9590,28.5070,G5
28.4840,29.0640,F5#
29.3430,30.5500,E5
30.2640,32.6800,D5
