0.3100,0.8900,F4#
0.9300,2.2200,F4#
2.2400,2.7300,F4#
2.7400,3.8800,D4 
3.9000,4.4100,D4 
4.4300,5.6300,D4 
5.6400,6.1800,C4#
6.2300,7.7700,D4 
8.6700,9.2300,C4#
9.2400,10.3800,D4 
10.4100,10.9200,D4 
10.9400,11.4900,D4 
11.5100,12.0200,C4#
12.0300,12.6400,D4 
12.6600,13.1500,E4 
13.1600,13.7500,A3 
13.7600,14.3200,D4 
14.3600,15.7500,C4#
16.8300,17.3600,F4#
17.3700,18.4400,E4 
18.4500,18.9900,D4 
19.0300,19.5700,D4 
19.5800,20.1200,C4#
20.1300,20.6300,D4 
20.6500,21.2200,D4 
21.2400,21.8000,G4 
21.8100,22.3400,F4#
22.3600,23.9300,F4#
24.8300,25.3400,E4 
25.3600,26.5100,F4#
26.5300,27.0500,F4#
27.0600,28.1200,E4 
28.1300,28.6300,C4#
28.6400,29.1900,A3 
29.2300,29.7700,B3 
29.7800,30.3400,C4#
30.3800,32.6800,A3 
