0.3170,0.8255,F4#
0.9670,1.9839,F4#
2.2040,2.7125,F4#
2.7530,3.7699,D4 
3.9260,4.4345,D4 
4.4610,5.4779,D4 
5.6500,6.1585,C4#
6.2320,7.2489,D4 
8.6680,9.1765,C4#
9.2640,10.2809,D4 
10.3530,10.8615,D4 
10.9580,11.4665,D4 
11.5180,12.0265,C4#
12.0790,12.5875,D4 
12.6490,13.1575,E4 
13.2050,13.7135,A3 
13.7720,14.2805,D4 
14.3540,15.3709,C4#
16.8290,17.3375,F4#
17.3820,18.3989,E4 
18.4910,18.9995,D4 
19.0270,19.5355,D4 
19.6030,20.1115,C4#
20.1380,20.6465,D4 
20.6700,21.1785,D4 
21.2300,21.7385,G4 
21.8010,22.3095,F4#
22.3550,23.3719,F4#
24.8250,25.3335,E4 
25.4060,26.4229,F4#
26.5190,27.0275,F4#
27.0960,28.1129,E4 
28.1190,28.6275,C4#
28.6710,29.1795,A3 
29.2370,29.7455,B3 
29.7660,30.2745,C4#
30.4190,31.4359,A3 
