0.2100,0.6840,C5
1.0230,1.5910,B4
1.6760,2.1250,A4
2.2430,3.1540,G4
3.1380,3.9570,G4
4.0400,4.2180,A4
4.2230,4.8130,B4
4.8220,5.9310,C5
6.6970,7.6430,D5
7.5790,8.0900,C5
7.7940,8.3770,B4
8.4100,9.2200,A4
8.9370,9.2920,B4
9.3170,9.5570,C5
9.9410,10.7940,A4
11.0630,12.0690,G4
12.9700,13.5340,C5
13.5930,13.8100,B4
14.1440,14.4460,C5
14.5020,15.8950,D5
15.9760,16.4990,D5
16.2850,17.0530,E5
16.8130,17.0350,D5
17.3430,17.6790,C5
17.4650,18.5510,D5
19.4580,19.7280,G4
20.1250,20.5050,A4
20.4420,21.0990,B4
21.0920,21.4330,C5
21.1210,21.4260,D5
21.7750,21.6690,E5
21.7090,22.0350,F5
22.1540,23.5990,D5
23.7320,24.5500,C5
