0.2200,0.9390,E4
0.9380,1.5610,D4
1.4070,1.6580,D4
1.6500,1.8160,C4
2.2490,3.1090,B3
3.4170,3.7210,C4
3.7460,4.0580,A3#
4.0470,4.3150,A3
4.0560,4.3160,G3
4.7080,5.2000,F3
4.9910,6.2330,G3
6.7060,7.5750,B3
7.3480,8.2420,C4
7.8910,8.4750,D4
8.8190,9.3290,D4
9.3450,9.6870,D4
9.7280,10.4900,E4
10.5160,10.4560,D4
10.7770,10.8530,C4
11.1000,12.0370,B3
13.0360,13.2260,C4
13.5910,14.1330,D4
14.1100,14.4660,E4
14.5430,15.9060,B3
15.7650,16.3050,B3
16.3590,17.1340,C4
17.0930,17.4240,C4
17.7980,18.8550,B3
19.2120,20.0120,C4
19.7370,20.2940,C4
20.6570,21.1930,B3
20.9550,21.4400,E4
21.2130,21.7680,F4
21.4540,22.0410,G4
21.7230,22.3410,C4
22.1320,22.9590,C4
22.7300,23.2740,B3
23.3860,24.5500,G3
