0.2200,0.8583,C3 
0.8570,1.4953,G3 
1.4880,2.1263,D3 
2.0690,2.7073,G2 
3.3250,3.9633,C3 
3.8940,4.2131,F3 
4.1860,4.5051,E3 
4.4780,5.1163,D3 
5.1110,5.7493,C3 
6.8740,7.5123,G2 
7.4180,8.0563,A2 
8.0330,8.3521,B2 
8.3270,8.6461,C3 
8.6200,9.2583,D3 
9.2010,9.8393,G3 
9.8410,10.4793,C3 
10.3780,11.0163,D3 
11.0230,11.6613,G2 
12.8660,13.5043,E3 
13.4560,14.0943,D3 
14.0490,14.6873,C3 
14.6550,15.2933,G3 
15.8520,16.4903,G3 
16.4280,16.7471,C4 
16.7150,17.0341,B3 
17.0010,17.6393,A3 
17.5760,18.2143,G3 
19.3000,19.9383,E3 
19.8890,20.5273,F3#
20.4640,21.1023,G3#
21.0260,21.6643,A3 
21.6330,21.9521,G3 
21.9510,22.2701,F3 
22.2680,22.9063,G3 
22.8450,23.4833,G2 
23.5520,24.1903,C3 
