0.1400,0.9200,D4
0.6710,1.5240,D4
1.2510,2.1760,D4
2.1330,2.4280,D4
2.4990,2.6820,C4
2.3480,2.7020,C4
2.9740,3.2660,F4
3.2960,3.8650,D4#
3.8140,4.7110,D4
4.7530,4.7230,C4#
4.7880,6.2720,A3
6.5800,7.1080,D4
7.1660,7.6900,D4
7.9430,8.1950,D4#
7.8510,8.2050,D4
8.5620,8.8240,D4
9.1410,9.3860,D4
9.4140,11.2610,D4
11.8710,12.4520,G4
12.5190,12.5090,F4
12.8100,13.0580,D4#
13.3310,13.6940,D4#
13.4070,13.9740,G4
13.7360,13.9960,G4
14.3330,14.3250,F4#
14.3060,14.9530,G4
14.5830,15.1940,G3
15.2290,16.3800,D4
16.7660,17.3140,D4
17.3500,17.3570,C4#
17.3340,17.5940,D4
17.9190,17.9330,F4
18.2640,18.3480,F4
18.3460,18.9100,E4
18.6010,19.4380,F4
19.4440,19.9780,E4
19.7110,20.2750,E4
20.0250,20.9700,D4
20.7010,20.9250,C4#
21.0160,22.4930,A3
23.0200,23.5560,D4
23.3010,23.8000,D4
24.0730,24.6830,D4#
24.6600,24.9420,D4
24.9920,25.7220,D4
26.0110,29.1900,D4
