0.2200,0.6190,G2
0.6300,0.9580,A2
0.9640,1.1900,A2#
0.9940,1.4530,C3
1.5830,2.1060,D3
1.8180,2.3700,E3
2.6460,3.2140,F3
3.0300,3.4830,G3
3.5110,4.1260,G3#
4.1870,4.6850,A3
4.7370,5.0090,A2
4.9770,6.0070,D3
6.5390,6.7910,D3
6.8170,7.3370,C3
7.1030,7.9420,A2#
7.9760,8.5180,F2#
8.3360,9.1530,G2
9.0960,9.7010,D3
9.4070,10.9950,G2
11.9010,12.2170,D3#
12.1780,12.7570,D3
12.8130,13.2900,C3
13.1130,13.7070,G2
13.7020,14.3120,D3
14.5600,15.1680,D3#
15.1790,16.0840,D3
17.0990,17.5630,G2
17.2880,18.2340,D3
17.9280,18.5180,C3
18.7580,18.7920,F3
18.8230,19.3210,E3
19.3360,19.3940,D3
19.3330,19.9970,C3#
19.6790,20.6210,D3
20.5870,20.9030,A2
20.8700,22.0020,D2
23.0320,23.2110,D3
23.2740,23.2220,C3
23.2100,23.8350,A2#
23.4860,23.8350,A2
23.8290,24.0550,G2
24.0840,24.6700,F2#
24.3840,25.2550,G2
25.0340,26.0480,D2
26.0430,29.1600,G2
