0.2100,0.9950,G4
0.6370,1.1810,F4
1.2240,1.7260,F4
2.0630,2.6270,G4
2.3540,3.1660,A4
2.9510,3.8010,G4
3.8700,4.3960,F4
4.0810,4.9160,E4
4.6700,6.2790,D4
6.6990,7.1160,F4
7.0840,7.6180,G4
7.9780,8.4560,A4
8.4520,8.7970,G4
9.0220,9.3120,F4#
9.7190,11.0010,G4
11.8860,12.4570,C5
12.8390,13.0770,G4
12.7670,13.3890,A4
13.3680,13.8530,A4#
13.9040,14.4860,A4
14.5070,14.9000,G4
15.1600,16.3830,A4
16.8160,17.3250,G4
17.6610,18.1690,F4
18.2280,18.7600,G4
18.4350,19.0320,A4
19.0390,19.6170,G4
19.9380,20.5030,F4
20.5690,20.8400,E4
21.2000,22.2120,D4
22.7160,23.4580,F4
23.5170,23.8310,G4
23.8480,24.3640,A4
24.7230,25.1710,G4
25.0050,25.5880,F4#
25.6050,29.1900,G4
