0.1400,0.8860,A3#
0.6350,1.1680,A3#
1.5860,1.8850,A3
1.6410,2.1410,A3#
2.1870,2.6260,G3
2.3610,2.9480,F3
3.0210,3.2550,A3
2.8950,3.8550,A3#
3.8370,4.3930,B3
4.1870,4.4410,E3
4.8250,4.9040,A3
4.6490,4.7850,G3
4.7580,6.2990,F3
6.6060,7.1380,A3
7.4570,7.4640,A3#
7.7690,8.0640,G3
8.0250,8.2870,C4
8.5400,8.5230,C4
8.5570,8.8360,A3#
9.1760,9.6350,A3
9.4000,11.2420,A3#
12.1290,12.5220,C4
12.4810,13.3360,C4
13.3930,13.6970,D4
13.6790,15.0180,D4
14.6700,14.9280,C4
15.0110,16.4330,F3#
17.0410,17.5290,A3#
17.2200,17.8090,A3
18.1230,18.4620,C4
18.5350,19.3550,C4
19.3690,19.9460,A3#
19.9770,20.8660,A3
20.6090,21.0260,G3
21.0420,22.5770,F3
22.9950,23.2160,A3
23.5700,23.7860,A3#
23.8070,24.4070,C4
24.7450,24.6820,C4
25.0090,25.0180,A3#
24.9990,25.5580,A3
25.5540,25.5760,C4
25.9600,29.1900,B3
