142	0	67
142	0	62
142	0	58
142	0	43
465	357	45
787	714	65
787	714	62
787	714	58
787	714	46
1089	1071	48
1391	1429	65
1391	1429	62
1391	1429	57
1391	1429	50
1695	1786	58
1999	2143	67
1999	2143	55
1999	2143	52
2269	2500	60
2539	2857	69
2539	2857	60
2539	2857	53
2539	2857	53
2828	3214	65
2828	3214	57
3116	3571	67
3116	3571	58
3116	3571	55
3399	3929	64
3682	4286	65
3682	4286	62
3682	4286	59
3682	4286	56
4249	5000	64
4249	5000	52
4249	5000	57
4547	5357	61
4547	5357	57
4547	5357	45
4696	5536	55
4845	5714	62
4845	5714	57
4845	5714	53
4845	5714	50
6676	7857	65
6676	7857	62
6676	7857	57
6676	7857	50
6968	8214	48
7260	8571	67
7260	8571	62
7260	8571	58
7260	8571	46
7550	8929	55
7839	9286	69
7839	9286	63
7839	9286	60
7839	9286	42
8131	9643	62
8423	10000	67
8423	10000	62
8423	10000	43
8707	10357	58
8990	10714	57
8990	10714	66
8990	10714	62
8990	10714	50
9554	11429	58
9554	11429	67
9554	11429	62
9554	11429	43
11997	13571	60
11997	13571	72
11997	13571	67
11997	13571	51
12332	13929	65
12332	13929	50
12666	14286	60
12666	14286	67
12666	14286	63
12666	14286	48
12952	14643	69
13237	15000	62
13237	15000	70
13237	15000	62
13237	15000	43
13528	15357	67
13818	15714	62
13818	15714	69
13818	15714	50
14099	16072	66
14379	16429	67
14379	16429	67
14379	16429	51
14673	16786	60
14673	16786	55
14967	17143	54
14967	17143	69
14967	17143	62
14967	17143	50
16903	19286	58
16903	19286	67
16903	19286	62
16903	19286	43
17176	19643	61
17448	20000	57
17448	20000	65
17448	20000	62
17448	20000	50
17743	20357	65
18038	20714	60
18038	20714	67
18038	20714	48
18334	21072	64
18629	21429	60
18629	21429	69
18629	21429	65
18629	21429	53
18916	21786	52
19203	22143	58
19203	22143	67
19203	22143	64
19203	22143	50
19509	22500	49
19814	22857	57
19814	22857	65
19814	22857	50
20110	23214	62
20405	23572	64
20405	23572	45
20732	23929	61
20895	24107	55
21058	24286	53
21058	24286	62
21058	24286	57
21058	24286	38
22820	25000	57
22820	25000	65
22820	25000	62
22820	25000	50
23126	25357	48
23432	25714	58
23432	25714	67
23432	25714	62
23432	25714	46
23704	26072	45
23975	26429	60
23975	26429	69
23975	26429	63
23975	26429	43
24275	26786	42
24575	27143	67
24575	27143	62
24575	27143	43
24876	27500	58
25176	27857	57
25176	27857	66
25176	27857	62
25176	27857	38
25510	28214	60
25843	28572	59
25843	28572	67
25843	28572	62
25843	28572	43
