0.2000,0.7700,D4 
0.7900,1.3600,D4 
1.3800,1.9600,D4 
1.9800,2.6300,D4 
2.6500,2.9500,D4 
2.9600,3.2600,F4#
3.2700,4.2200,G4 
4.2300,4.5100,F4#
4.5200,5.6900,D4 
6.4500,7.0100,G4 
7.0500,7.6100,G4 
7.6400,8.2800,G4 
8.2900,8.5700,F4 
8.5800,8.8200,D4#
8.9100,9.2000,D4#
9.2100,9.4200,D4 
9.6300,9.9600,D4 
9.9900,10.0900,D4#
10.1000,10.2700,F4 
10.2800,10.8400,G4 
10.8700,12.1200,F4 
12.8700,13.4400,F4 
13.5000,14.2100,F4 
14.2200,14.4300,D4#
14.4400,14.7500,F4#
14.7600,15.0800,G4 
15.0900,15.4000,F4#
15.4100,15.6500,G4 
15.7500,16.1400,D4 
16.1600,16.4300,D4 
16.4500,17.0200,G4 
17.0300,17.3500,F4#
17.3600,18.5500,D4 
19.2400,19.8100,F4 
19.8200,20.3700,G4 
20.4200,21.0800,D4 
21.1000,21.6800,D4 
21.7000,21.9500,D4 
21.9600,22.2400,F4#
22.2500,23.2300,G4 
23.2600,23.5500,F4#
23.5800,25.1300,D4 
