0.1160,0.4285,A2#
0.4420,0.7545,A2 
0.7670,1.0795,G2 
1.0630,1.3755,A2 
1.3580,1.6705,A2#
1.6640,1.9765,C3 
1.9690,2.2815,D3 
2.2690,2.5815,C3 
2.5690,2.8815,A2#
2.8690,3.1815,A2 
3.1680,3.4805,G2 
3.5170,3.8295,A2#
3.8660,4.1785,C3 
4.2050,4.5175,D3 
4.5440,5.1690,G2 
6.4240,7.0490,G3 
6.9910,7.3035,G2 
7.3000,7.6125,A2 
7.6090,7.9215,A2#
7.9360,8.2485,C3 
8.2620,8.5745,D3 
8.5810,8.8935,D3#
8.9000,9.5250,F3 
9.5370,10.1620,F3 
10.1900,10.8150,E3 
10.8590,11.4840,F3 
12.8030,13.1155,F2 
13.1420,13.4545,G2 
13.4800,13.7925,A2 
13.7750,14.0875,A2#
14.0700,14.3825,C3 
14.3840,14.6965,D3 
14.6970,15.6345,D3#
15.7210,16.0335,F2#
16.0440,16.3565,G2 
16.3620,16.6745,A2#
16.6800,16.9925,C3 
17.0310,17.3435,D3 
17.3810,18.0060,G2 
19.2230,19.8480,D3 
19.8250,20.1375,G2 
20.1250,20.4375,A2 
20.4240,20.7365,A2#
20.7230,21.0355,C3 
21.0210,21.3335,D3 
21.3370,21.6495,C3 
21.6520,21.9645,A2#
21.9650,22.2775,A2 
22.2780,22.5905,G2 
22.5850,22.8975,A2#
22.8920,23.2045,C3 
23.2070,23.5195,D3 
23.5210,24.7710,G2 
