0.1100,0.4400,D4 
0.4500,0.7400,C4 
0.7500,1.3000,A3#
1.3200,1.9400,A3#
1.9500,2.5400,A3 
2.5500,2.8500,A3#
2.8600,3.1500,C4 
3.1700,3.8500,D4 
3.8600,4.1900,D4#
4.2000,4.3700,D4 
4.3800,4.5800,C4 
4.5900,5.7300,A3#
6.4500,6.9800,D4 
6.9900,7.5900,D4 
7.6000,8.2700,D4 
8.2800,8.5300,D4 
8.5800,8.8200,G3 
8.9100,9.1800,A3 
9.19,9.5,A3#
9.53,9.8,A3#
9.8100,10.1000,A3 
10.1400,10.4300,G3 
10.4400,10.8200,C4 
10.8300,12.0900,C4 
12.8700,13.1600,C4 
13.1700,13.4400,A3#
13.5000,13.7800,A3 
13.7900,14.0800,G3 
14.12,14.65,A3 
14.69,14.81,A3 
14.8200,15.0700,G3 
15.0800,15.3700,C4 
15.3800,15.6500,A3#
15.6900,16.0300,A3 
16.0400,16.3800,G3 
16.3900,16.6900,D4 
16.7000,17.0100,D4#
17.0200,17.2000,D4 
17.2100,17.4000,C4 
17.4100,18.5500,A3#
19.2600,19.8200,D4 
19.8300,20.3800,D4 
20.4200,21.0500,A3#
21.0600,21.6300,A3 
21.6400,21.9700,A3#
21.9800,22.2400,C4 
22.2600,22.8400,D4 
22.9000,23.1800,D4#
23.1900,23.3900,D4 
23.4000,23.6300,C4 
23.6400,25.1300,B3 
