0.1160,0.7410,G4 
0.7670,1.3920,A4#
1.3580,1.9830,G4 
1.9690,2.5940,F4 
2.5690,2.8815,G4 
2.8690,3.1815,A4 
3.1680,3.7930,A4#
3.8660,4.4910,A4 
4.5440,5.1690,G4 
6.4240,7.0490,A4#
6.9910,7.6160,A4#
7.6090,8.2340,A4#
8.2620,8.8870,A4#
8.9000,9.5250,F4 
9.5370,10.1620,G4 
10.1900,10.8150,A4#
10.8590,11.4840,A4 
12.8030,13.4280,A4 
13.4800,14.1050,C5 
14.0700,14.6950,C5 
14.6970,15.0095,C5 
15.0470,15.2033,A4#
15.2220,15.3782,A4 
15.3970,15.7095,G4 
15.7210,16.0335,A4 
16.0440,16.6690,A4#
16.6800,17.3050,A4 
17.3810,18.0060,G4 
19.2230,19.8480,A4 
19.8250,20.4500,A4#
20.4240,21.0490,G4 
21.0210,21.6460,F4 
21.6520,21.9645,G4 
21.9650,22.2775,A4 
22.2780,22.9030,A4#
22.8920,23.5170,A4 
23.5210,24.7710,G4 
