0.1600,0.8140,G4
0.6030,1.3890,A4#
1.1520,1.6770,G4
1.6840,2.2840,F4
2.3940,2.9860,G4
2.9600,3.2750,A4
3.3340,3.9110,A4#
3.6790,4.5800,A4
4.6710,5.5830,G4
6.3190,6.7840,A4#
7.1220,7.6760,A4#
7.6760,8.4050,A4#
8.4260,8.5870,A4#
9.0310,9.5330,F4
9.3420,10.2000,G4
10.1770,10.6080,A4#
10.8210,12.2320,A4
13.0320,13.5710,A4
13.6790,13.9120,C5
14.1710,14.7800,C5
14.8560,15.2540,C5
14.9880,15.3670,A4#
15.1220,15.2540,A4
15.5080,15.8360,G4
15.5170,15.8590,A4
16.1390,16.4420,A4#
16.8010,17.1710,A4
17.4270,18.7050,G4
19.3670,19.6290,A4
19.9080,20.2120,A4#
20.2230,20.8870,G4
21.2410,21.7580,F4
21.4710,21.7690,G4
21.7470,22.0400,A4
22.4120,22.7080,A4#
22.9230,23.6410,A4
23.3440,25.1300,G4
