116	1875	67
116	1875	62
116	1875	62
116	1875	46
442	2188	60
442	2188	45
767	2500	70
767	2500	62
767	2500	58
767	2500	43
1063	2813	45
1358	3125	67
1358	3125	62
1358	3125	58
1358	3125	46
1664	3438	48
1969	3750	65
1969	3750	62
1969	3750	57
1969	3750	50
2269	4063	48
2569	4375	67
2569	4375	62
2569	4375	58
2569	4375	46
2869	4688	69
2869	4688	66
2869	4688	60
2869	4688	45
3168	5000	70
3168	5000	67
3168	5000	62
3168	5000	43
3517	5313	46
3866	5625	69
3866	5625	63
3866	5625	48
4205	5938	66
4205	5938	62
4205	5938	50
4375	6094	60
4544	6250	67
4544	6250	62
4544	6250	58
4544	6250	43
6424	6875	70
6424	6875	67
6424	6875	62
6424	6875	55
6991	7500	70
6991	7500	67
6991	7500	62
6991	7500	43
7300	7813	45
7609	8125	70
7609	8125	67
7609	8125	62
7609	8125	46
7936	8438	48
8262	8750	70
8262	8750	65
8262	8750	62
8262	8750	50
8581	9063	63
8581	9063	55
8581	9063	51
8900	9375	65
8900	9375	57
8900	9375	53
9219	9688	62
9219	9688	58
9378	9844	60
9537	10000	67
9537	10000	62
9537	10000	53
9864	10313	64
9864	10313	57
10027	10469	65
10190	10625	70
10190	10625	67
10190	10625	55
10190	10625	52
10525	10938	60
10859	11250	69
10859	11250	65
10859	11250	60
10859	11250	53
12803	11875	69
12803	11875	65
12803	11875	60
12803	11875	41
13142	12188	58
13142	12188	43
13480	12500	72
13480	12500	65
13480	12500	57
13480	12500	45
13775	12813	55
13775	12813	46
14070	13125	72
14070	13125	64
14070	13125	57
14070	13125	48
14384	13438	66
14384	13438	50
14697	13750	72
14697	13750	67
14697	13750	55
14697	13750	51
15047	14063	70
15047	14063	66
15047	14063	60
15222	14219	69
15397	14375	67
15397	14375	67
15397	14375	58
15721	14688	69
15721	14688	62
15721	14688	57
15721	14688	42
16044	15000	70
16044	15000	62
16044	15000	55
16044	15000	43
16362	15313	67
16362	15313	62
16362	15313	46
16680	15625	69
16680	15625	63
16680	15625	48
17031	15938	66
17031	15938	62
17031	15938	50
17206	16094	60
17381	16250	67
17381	16250	62
17381	16250	58
17381	16250	43
19223	16875	69
19223	16875	66
19223	16875	62
19223	16875	50
19825	17500	70
19825	17500	67
19825	17500	62
19825	17500	43
20125	17813	45
20424	18125	67
20424	18125	62
20424	18125	58
20424	18125	46
20723	18438	48
21021	18750	65
21021	18750	62
21021	18750	57
21021	18750	50
21337	19063	48
21652	19375	67
21652	19375	62
21652	19375	58
21652	19375	46
21965	19688	69
21965	19688	66
21965	19688	60
21965	19688	45
22278	20000	70
22278	20000	67
22278	20000	62
22278	20000	43
22585	20313	46
22892	20625	69
22892	20625	63
22892	20625	48
23207	20938	66
23207	20938	62
23207	20938	50
23364	21094	60
23521	21250	67
23521	21250	62
23521	21250	59
23521	21250	43
