0.2600,0.7490,D4
1.0400,1.3430,F4
1.3310,2.2010,G4
2.2900,3.0210,A4
3.0440,3.5500,D5
3.9090,4.7180,C5
4.6950,4.7190,B4
5.0460,5.3000,A4
4.9510,5.2880,B4
5.5430,5.7760,C5
5.8210,6.8340,B4
6.9620,7.9970,A4
8.7430,9.3030,D5
9.6470,9.9550,D5
9.9760,10.4270,D5
10.7390,11.8690,C5#
11.6240,12.1880,E5
12.1970,12.9010,D5
13.1240,13.3500,A4
13.4080,14.1440,A4#
14.2360,14.1930,A4
14.1610,14.7860,G4
14.4330,15.7140,G4
15.6960,17.0040,F4
17.5260,18.4040,F4
18.4150,18.7230,E4
19.0510,19.5040,E4
19.1810,20.7600,D4
20.6340,21.1820,A4
21.2200,21.6520,C5
21.9290,22.3700,C5
22.4170,22.4980,G4
22.7660,23.0590,A4
22.7700,23.2480,A4#
23.3070,24.1830,A4
24.8510,25.3620,A4
25.2930,25.5820,C5
25.9630,26.4000,D5
26.4880,27.2560,A4
27.3030,28.1650,C5
27.8100,28.4500,A4
28.4180,28.6650,G4
29.0330,29.2980,F4
29.0540,30.0560,E4
30.2300,30.1080,D4
30.1840,32.2800,D4
